applicant_id,TARGET,CODE_GENDER,DAYS_BIRTH,DAYS_EMPLOYED,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,NAME_INCOME_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,BUREAU_LOAN_COUNT,BUREAU_OVERDUE_RATIO,PREV_APPLICATION_COUNT,PREV_APPROVAL_RATE,INSTALLMENT_LATE_RATIO,INSTALLMENT_AVG_DAYS_LATE,DEBT_TO_INCOME,ANNUITY_TO_INCOME,CREDIT_TERM,IS_PENSIONER_SENTINEL,EMPLOYED_YEARS,AGE_YEARS,EMPLOYED_TO_AGE_RATIO,IS_THIN_FILE,syn_upi_txn_count_monthly,syn_avg_txn_amount,syn_txn_consistency,syn_utility_payment_reliability,syn_monthly_savings_rate,syn_income_stability_score
108492,0,F,-7452,-9453,455750.21,950621.64,79414.44,Secondary,Separated,House / apartment,Working,0.6353,0.3392,0.5216,5,0.0615,1,0.9355,0.0395,0.6,2.085839170540371,0.1742499251947684,11.97038775315925,0,25.898630136986306,20.416438356164385,1.2685185185185186,0,39,16332.17,0.7419,0.358,0.1544,0.7147
108493,0,F,-11069,-10030,189478.25,1061684.76,37468.67,Secondary,Civil marriage,With parents,Commercial associate,0.8354,0.6059,0.4878,5,0.1162,2,0.9266,0.1826,1.44,5.603201211748578,0.19774654874636,28.335266770878174,0,27.47945205479452,30.326027397260276,0.9061342488029632,0,28,12048.49,0.6881,0.7986,0.0989,0.6728
108494,0,F,-16485,-7546,214853.36,856261.62,57951.33,Secondary,Single / not married,House / apartment,Working,0.4494,0.3499,0.5013,0,0.1051,1,0.7037,0.1309,3.15,3.9853303667208175,0.2697250347865167,14.775530087057536,0,20.673972602739727,45.16438356164384,0.4577494692144374,0,31,11621.1,0.8077,0.5547,0.1471,0.7949
108495,0,F,-20573,-12408,117340.21,317903.86,10776.56,Lower secondary,Married,Municipal apartment,Commercial associate,0.5834,0.4337,0.4014,2,0.1977,3,0.816,0.208,0.73,2.7092491141783364,0.0918402992460981,29.49956758000698,0,33.99452054794521,56.36438356164384,0.6031205949545522,0,14,2781.77,0.6718,0.6539,0.0985,0.5664
108496,0,F,-12517,-4449,128748.56,522935.25,58806.85,Lower secondary,Single / not married,With parents,Pensioner,0.4538,0.4501,0.5336,1,0.0724,2,0.7939,0.0088,0.19,4.061678437413203,0.4567573415966749,8.892420695888319,0,12.189041095890412,34.293150684931504,0.3554366062155469,0,15,2415.16,0.762,0.8964,0.1378,0.5171
108497,0,F,-23159,-7946,253103.26,944867.44,104002.03,Incomplete higher,Single / not married,Rented apartment,Commercial associate,0.5409,0.8179,0.7469,2,0.2742,0,0.6676,0.3923,5.53,3.733130264699079,0.4109075086587189,9.085086512253657,0,21.76986301369863,63.44931506849315,0.3431063517423032,0,32,4931.79,0.8412,0.971,0.2413,0.6452
108498,0,M,-16850,-13186,444533.86,1748852.06,67135.71,Higher education,Widow,With parents,Pensioner,0.5069,0.5999,0.8322,4,0.1787,1,0.4306,0.2219,4.0,3.934125647931521,0.1510249635427096,26.049505695255174,0,36.12602739726027,46.16438356164384,0.7825519287833828,0,33,6574.37,0.7094,0.3942,0.1873,0.9002
108499,0,F,-16939,365243,333824.73,1059913.21,62735.1,Higher education,Single / not married,House / apartment,Self-employed,0.447,0.3168,0.7946,2,0.4031,2,0.7997,0.1173,1.7,3.1750589897878445,0.1879282580412781,16.89505890641762,1,,46.40821917808219,0.0,0,48,8772.06,0.624,0.7732,0.2073,0.0196
108500,0,F,-9264,-6397,229322.49,1010649.95,43034.24,Secondary,Single / not married,House / apartment,Working,0.6248,0.658,0.7716,3,0.2038,2,0.4383,0.3726,5.26,4.407112228722093,0.1876581751750558,23.48478676514329,0,17.526027397260275,25.38082191780822,0.6905224525043179,0,24,3858.44,0.7238,0.4587,0.1224,0.6949
108501,0,F,-18536,365243,150141.4,682740.69,32449.71,Secondary,Separated,Rented apartment,Pensioner,0.213,0.6902,0.4678,2,0.1865,4,0.8205,0.1438,1.19,4.547317994903471,0.2161276636557272,21.039962760838232,1,,50.78356164383562,0.0,0,13,2411.35,0.465,0.9252,0.0943,0.1994
108502,0,F,-21922,-8338,165271.59,293931.54,12714.71,Secondary,Married,With parents,Self-employed,0.5614,0.7138,0.7105,3,0.022,1,0.8244,0.0682,1.23,1.778475901393579,0.0769322180539317,23.117439564095445,0,22.843835616438355,60.06027397260274,0.3803485083477785,0,28,2725.24,0.7821,0.7099,0.1584,0.5649
108503,0,F,-11080,-5071,97301.63,483234.71,24708.12,Secondary,Married,House / apartment,Commercial associate,0.5607,0.7143,0.5568,3,0.0305,5,0.774,0.2729,1.55,4.966357809216556,0.2539332588775748,19.557728795230076,0,13.893150684931507,30.356164383561644,0.4576714801444043,0,15,3472.0,0.7219,0.6103,0.157,0.5798
108504,0,F,-17023,-8163,66403.69,262469.28,11181.84,Secondary,Widow,Rented apartment,Self-employed,0.4396,0.2872,0.2892,2,0.0353,3,0.7279,0.0291,0.29,3.952630945659797,0.1683918468988696,23.472816638406563,0,22.36438356164384,46.63835616438356,0.4795276978205957,0,4,1607.12,0.5503,0.9447,0.077,0.6176
108505,0,M,-7414,-3448,79241.93,430541.37,20964.11,Incomplete higher,Civil marriage,House / apartment,Working,0.5414,0.6471,0.2938,3,0.1663,1,0.5596,0.2205,4.29,5.4332519412386855,0.2645582963463914,20.537068828583703,0,9.446575342465753,20.312328767123287,0.4650660911788508,0,13,1149.17,0.5436,0.8189,0.1489,0.7772
108506,1,M,-11074,365243,151356.01,670314.43,39733.13,Lower secondary,Married,House / apartment,Working,0.4857,0.6748,0.3176,4,0.1634,4,0.7255,0.3273,7.83,4.428726880419219,0.2625143857848789,16.870415947598392,1,,30.339726027397266,0.0,0,21,5384.33,0.5831,0.5633,0.2632,0.0
108507,0,F,-8569,-14383,125417.6,748900.99,32067.08,Secondary,Single / not married,House / apartment,Self-employed,0.7561,0.2565,0.77,1,0.187,1,0.6984,0.0002,0.0,5.971259137473528,0.2556824560508254,23.35419969638645,0,39.40547945205479,23.476712328767125,1.678492239467849,0,13,5050.94,0.8145,0.7921,0.1216,0.6364
108508,0,M,-21065,-7805,65631.24,317684.22,29763.01,Secondary,Widow,House / apartment,Working,0.6702,0.665,0.4417,3,0.3279,2,0.7192,0.0675,0.56,4.840442143101364,0.453488460678177,10.673793410007926,0,21.383561643835616,57.71232876712329,0.3705198196059814,0,3,1365.99,0.5606,0.8145,0.1204,0.7047
108509,0,M,-25107,365243,144274.37,503735.7,36256.1,Higher education,Single / not married,House / apartment,Working,0.5671,0.6643,0.3935,4,0.0808,0,0.8656,0.3669,8.44,3.4915120405654867,0.2512996591147824,13.893819246968098,1,,68.78630136986301,0.0,0,18,2637.13,0.7172,0.8783,0.1774,0.0292
108510,0,F,-7975,-6670,123607.11,318234.96,26243.4,Secondary,Married,House / apartment,Working,0.4835,0.602,0.5865,2,0.0953,0,0.9327,0.1013,1.49,2.574568404681576,0.2123130295660177,12.126285466060038,0,18.273972602739725,21.84931506849315,0.8363636363636363,0,11,2180.62,0.8903,0.5086,0.0487,0.8031
108511,0,F,-19859,-4356,77260.12,335990.89,12685.97,Secondary,Married,House / apartment,Working,0.6271,0.2947,0.6664,0,0.16,4,0.8551,0.0686,0.1,4.348826923903303,0.164198165884288,26.485234475566315,0,11.934246575342463,54.40821917808219,0.2193463920640515,0,7,2148.81,0.7196,0.8223,0.0724,0.6362
108512,0,M,-17902,-6716,120138.62,449084.1,20704.11,Higher education,Single / not married,House / apartment,Working,0.7424,0.3246,0.261,1,0.064,1,0.3905,0.1965,0.35,3.7380494299002263,0.1723351741513262,21.690577378114774,0,18.4,49.04657534246575,0.3751536141213272,0,16,4326.35,0.8611,0.8163,0.1142,0.8039
108513,0,F,-19856,-7212,123435.72,425250.37,52940.11,Secondary,Civil marriage,House / apartment,Pensioner,0.4424,0.744,0.6928,3,0.3172,1,0.9145,0.1774,0.12,3.445115968052036,0.4288880884722834,8.032668802539321,0,19.75890410958904,54.4,0.3632151490733279,0,19,3302.18,0.7336,0.5373,0.0602,0.6467
108514,1,F,-16274,-11387,104909.1,548440.47,20970.09,Higher education,Married,House / apartment,Working,0.3885,0.3057,0.5328,0,0.2879,1,0.5963,0.2334,0.59,5.227768325150058,0.1998881889178345,26.153462860674416,0,31.197260273972603,44.586301369863016,0.6997050510015976,0,9,1531.62,0.8544,0.7516,0.1558,0.5668
108515,0,F,-25031,-10080,245160.55,1379688.3,98141.86,Secondary,Married,House / apartment,Working,0.5795,0.6836,0.3137,3,0.0897,1,0.7296,0.0046,0.12,5.627692954678068,0.400316690430006,14.058102220601892,0,27.616438356164384,68.57808219178082,0.4027006511925213,0,29,9382.65,0.7801,0.7789,0.0929,0.6396
108516,0,F,-8009,-4817,51709.88,183904.1,22317.89,Secondary,Married,Municipal apartment,Commercial associate,0.6551,0.6656,0.3919,5,0.0901,1,0.9569,0.1186,1.08,3.5564596166148523,0.4315981781431324,8.240209984008345,0,13.197260273972605,21.942465753424656,0.6014483705830941,0,4,1265.95,0.7094,0.8561,0.0,0.6404
108517,0,M,-9968,-9007,49405.18,80986.71,8290.28,Secondary,Married,House / apartment,Self-employed,0.658,0.4117,0.696,4,0.0156,1,0.7683,0.0351,0.36,1.6392351976047856,0.1678018377830017,9.768875116401375,0,24.676712328767124,27.30958904109589,0.903591492776886,0,2,1140.65,0.7022,0.7676,0.0519,0.7419
108518,0,M,-11765,-13648,147533.0,804978.75,39869.36,Lower secondary,Married,House / apartment,Commercial associate,0.6771,0.4217,0.2689,2,0.1517,1,0.5344,0.1509,3.15,5.456262327750402,0.2702402852243227,20.19041063112124,0,37.391780821917806,32.23287671232877,1.1600509987250318,0,19,4383.53,0.7196,0.6762,0.2756,0.6131
108519,0,F,-21294,-6098,155262.1,263322.74,21924.08,Higher education,Single / not married,House / apartment,Commercial associate,0.3629,0.4346,0.7195,2,0.0161,2,0.9407,0.0125,0.03,1.6959885252099514,0.1412069011046482,12.01066316123641,0,16.706849315068492,58.33972602739726,0.2863717479102094,0,24,5893.52,0.9007,0.7688,0.0128,0.794
108520,0,F,-8679,365243,183931.43,647758.03,29660.99,Secondary,Single / not married,With parents,Self-employed,0.527,0.3081,0.6415,0,0.0763,1,0.7174,0.1321,1.08,3.521736497128305,0.1612611286717012,21.838719139179105,1,,23.778082191780825,0.0,0,26,2916.67,0.2681,0.5152,0.3121,0.0
108521,0,F,-9510,-6915,109487.38,327707.03,12217.81,Secondary,Married,House / apartment,Pensioner,0.6873,0.6572,0.7326,4,0.1688,3,0.8708,0.3961,3.4,2.9931032234034647,0.111591034510096,26.822076133120422,0,18.945205479452056,26.054794520547944,0.7271293375394323,0,7,1601.08,0.6406,0.6715,0.1286,0.9638
108522,0,M,-20398,-2019,88888.84,277700.34,16337.23,Secondary,Married,House / apartment,Commercial associate,0.4519,0.549,0.404,3,0.0792,1,0.8957,0.1472,2.62,3.124130543271799,0.1837939385866662,16.998006393984785,0,5.531506849315068,55.88493150684931,0.0989802921855083,0,7,2180.98,0.7716,0.736,0.0474,0.3926
108523,0,M,-14784,-2658,146675.23,642115.52,23636.72,Higher education,Single / not married,House / apartment,Commercial associate,0.4291,0.426,0.6804,1,0.0915,4,0.7766,0.0383,0.63,4.377804759535744,0.1611500455802932,27.166016266216293,0,7.282191780821917,40.50410958904109,0.179788961038961,0,16,3615.2,0.3455,0.805,0.08,0.5877
108524,1,F,-19922,-4631,115512.27,618070.18,48650.49,Higher education,Separated,Rented apartment,Self-employed,0.4143,0.3748,0.4017,3,0.0817,2,0.5797,0.0764,1.9,5.350688545900795,0.4211716209888352,12.704295064654026,0,12.687671232876712,54.58082191780822,0.2324565806645918,0,12,4144.48,0.5546,0.8755,0.1087,0.7147
108525,0,F,-13857,-8500,345617.96,1638294.33,74123.47,Secondary,Married,House / apartment,Working,0.4726,0.4904,0.5076,3,0.0589,1,0.8737,0.0516,1.2,4.740188646446498,0.2144664877947893,22.10223469030794,0,23.28767123287671,37.96438356164384,0.6134083856534603,0,35,14349.41,0.6205,0.9615,0.1611,0.7028
108526,0,M,-8897,-13222,123213.64,426383.77,15429.68,Higher education,Married,Rented apartment,Commercial associate,0.3127,0.4525,0.6012,3,0.0814,1,0.7891,0.3321,2.41,3.4605240945726465,0.1252270446681065,27.633999538551677,0,36.224657534246575,24.375342465753423,1.486118916488704,0,17,2519.73,0.7863,0.6324,0.2023,0.712
108527,0,F,-17980,-5743,143021.2,710851.25,35366.21,Secondary,Married,House / apartment,Self-employed,0.3645,0.6485,0.3629,1,0.0329,2,0.5223,0.0887,1.69,4.970250913850534,0.2472794942288275,20.099729374450924,0,15.734246575342466,49.26027397260274,0.3194104560622914,0,9,4078.5,0.8631,0.942,0.1038,0.744
108528,0,M,-9253,-4064,574629.05,2532972.88,100672.22,Higher education,Civil marriage,With parents,State servant,0.6173,0.5141,0.674,3,0.2521,1,0.6661,0.2375,4.42,4.408013970055986,0.1751951454594925,25.1605942533104,0,11.134246575342466,25.350684931506848,0.4392089052199287,0,21,17265.13,0.7158,0.6631,0.2138,0.7127
108529,0,M,-15864,-9558,132307.21,490841.15,23032.5,Higher education,Married,House / apartment,Self-employed,0.5045,0.6211,0.2495,5,0.0935,2,0.7354,0.1976,1.33,3.709859424894532,0.1740834834322332,21.31080646911972,0,26.186301369863013,43.463013698630135,0.6024962178517398,0,23,4134.09,0.4642,0.8978,0.1454,0.6702
108530,0,F,-23043,-4637,199962.73,600577.36,52115.68,Higher education,Married,House / apartment,Working,0.2915,0.6917,0.5578,0,0.0828,3,0.9185,0.2644,5.54,3.0034464922538318,0.2606269678354561,11.523928307181254,0,12.704109589041096,63.131506849315066,0.2012324784099292,0,19,2614.26,0.414,0.951,0.1083,0.6125
108531,0,M,-10572,-6362,210127.59,776349.43,27508.99,Secondary,Married,House / apartment,Working,0.6487,0.4781,0.4859,2,0.0734,3,0.6142,0.1548,2.79,3.69465727941771,0.1309156498677779,28.22166244562232,0,17.43013698630137,28.964383561643835,0.6017782822550133,0,24,6473.4,0.8244,0.7284,0.1283,0.7729
108532,0,F,-10892,-3174,220195.46,1109597.62,88733.45,Secondary,Separated,House / apartment,Pensioner,0.677,0.3642,0.6337,4,0.0425,1,0.5025,0.0559,1.15,5.0391484910724325,0.4029758379214539,12.504840282892191,0,8.695890410958905,29.84109589041096,0.2914065369078222,0,28,3948.12,0.5883,0.6809,0.1846,0.6228
108533,0,F,-24259,365243,172683.89,791775.29,31330.95,Secondary,Single / not married,House / apartment,Working,0.3522,0.5015,0.5216,4,0.0736,1,0.8899,0.0692,0.91,4.585113816928724,0.1814352803842906,25.271346384326044,1,,66.46301369863014,0.0,0,19,5428.06,0.2964,0.9026,0.1749,0.0
108534,1,F,-12730,-794,163834.56,841512.98,83718.52,Higher education,Married,House / apartment,Commercial associate,0.5504,0.4993,0.2939,4,0.0956,0,0.7764,0.5245,4.94,5.136358165212517,0.5109942615282148,10.051694416002576,0,2.175342465753425,34.87671232876713,0.0623723487824037,0,16,2579.32,0.5549,0.7212,0.2004,0.0124
108535,0,M,-13963,-8298,155621.78,923003.71,49186.43,Secondary,Single / not married,House / apartment,Self-employed,0.3222,0.6009,0.4833,1,0.2035,4,0.5782,0.0826,1.24,5.931070252505787,0.3160639211298058,18.765413753346195,0,22.734246575342464,38.25479452054795,0.5942848957960323,0,18,3983.83,0.8022,0.5812,0.193,0.7108
108536,0,F,-19538,-6985,107280.63,629405.41,30242.6,Secondary,Married,House / apartment,Working,0.3336,0.506,0.6103,2,0.0663,1,0.8798,0.1434,0.12,5.866906355788552,0.2819017748124708,20.811881584255325,0,19.136986301369863,53.52876712328767,0.3575084450813798,0,10,2370.47,0.5145,0.6824,0.1309,0.7027
108537,1,M,-9590,365243,176140.16,992393.2,43421.59,Secondary,Married,House / apartment,Pensioner,0.5511,0.3746,0.2247,1,0.2164,1,0.7308,0.0504,0.56,5.634110926207856,0.2465172621621326,22.854833275336077,1,,26.273972602739725,0.0,0,22,10324.19,0.5179,0.9107,0.1031,0.0
108538,0,M,-8386,365243,449438.91,2199892.71,93849.01,Secondary,Married,House / apartment,Working,0.8061,0.3213,0.3985,1,0.2382,0,0.6087,0.095,0.35,4.894753571736813,0.2088137184205969,23.44076629044888,1,,22.975342465753425,0.0,0,32,7849.62,0.6111,0.3739,0.1707,0.0
108539,0,F,-22381,-2946,286609.24,1710927.97,185759.39,Incomplete higher,Separated,House / apartment,Commercial associate,0.4649,0.5207,0.6769,3,0.2506,1,0.7037,0.0213,0.28,5.969549237142529,0.6481277086530777,9.210452133805994,0,8.07123287671233,61.31780821917808,0.1316295071712613,0,27,4857.8,0.7901,0.4869,0.2228,0.6525
108540,0,F,-24248,-9635,174059.92,633041.84,41914.29,Secondary,Married,House / apartment,Commercial associate,0.5875,0.4626,0.3762,2,0.1303,0,0.6627,0.0502,1.23,3.636919056380125,0.2408037990595422,15.103246172128884,0,26.3972602739726,66.43287671232876,0.3973523589574398,0,32,7817.34,0.6996,0.8234,0.1173,0.7797
108541,0,F,-24952,-1636,235792.25,505864.28,22286.74,Secondary,Married,With parents,Working,0.6097,0.4172,0.4878,1,0.2344,0,0.8276,0.143,0.39,2.145381283736001,0.094518543336348,22.69799351542666,0,4.482191780821918,68.36164383561643,0.065565886502084,0,31,8274.85,0.4278,0.6953,0.2345,0.2636
108542,0,M,-7711,-403,91304.31,468627.94,28850.16,Secondary,Married,Municipal apartment,Commercial associate,0.7429,0.2897,0.3531,1,0.0689,4,0.7994,0.034,0.21,5.132593850169833,0.3159780737623448,16.24351268762461,0,1.104109589041096,21.126027397260277,0.052263000907794,0,7,2511.23,0.8475,0.6939,0.0,0.1166
108543,0,F,-16775,-1802,127608.0,290795.33,16314.52,Secondary,Married,Municipal apartment,Pensioner,0.6929,0.4979,0.6772,1,0.3261,0,0.5046,0.0151,0.03,2.2788173938938,0.1278487242179173,17.824326428236933,0,4.936986301369863,45.95890410958904,0.1074217585692995,0,10,2592.18,0.7192,0.7403,0.1121,0.3737
108544,0,F,-22486,-7641,248033.08,944655.76,92996.77,Secondary,Married,House / apartment,Self-employed,0.4526,0.5176,0.6728,5,0.1934,2,0.5462,0.0052,0.12,3.8085877899834975,0.3749369640533432,10.157941614531342,0,20.934246575342467,61.6054794520548,0.3398114382282309,0,27,3848.69,0.736,0.593,0.1631,0.7048
108545,0,F,-22408,-2624,333681.41,1854324.7,87423.08,Secondary,Married,House / apartment,Working,0.4104,0.5315,0.2206,0,0.195,2,0.7573,0.0841,1.52,5.557171135185506,0.2619956562758471,21.21092850995412,0,7.189041095890411,61.391780821917806,0.1171010353445198,0,44,6902.22,0.8156,0.7172,0.1603,0.4995
108546,0,F,-13754,-4822,96377.07,484802.05,31877.07,Secondary,Single / not married,With parents,Commercial associate,0.3596,0.5276,0.4794,2,0.096,4,0.795,0.3783,6.32,5.030263422617018,0.3307536740845099,15.208488421300954,0,13.210958904109589,37.68219178082192,0.3505889195870292,0,9,1911.63,0.7163,0.7294,0.0762,0.7845
108547,1,M,-16068,-7848,112873.89,329663.87,31407.51,Secondary,Civil marriage,With parents,Self-employed,0.3426,0.6549,0.357,1,0.1403,0,0.3795,0.4251,0.96,2.920638865197257,0.2782531017580771,10.496338932949476,0,21.5013698630137,44.02191780821918,0.4884241971620612,0,7,2095.13,0.8469,0.7308,0.1089,0.6676
108548,0,F,-9983,365243,488823.46,1246810.39,65270.06,Secondary,Civil marriage,Municipal apartment,Pensioner,0.7966,0.4375,0.3159,4,0.3992,2,0.6778,0.1809,4.43,2.550635335709951,0.1335248107772896,19.10233252428449,1,,27.350684931506848,0.0,0,27,9781.48,0.7074,0.9756,0.2406,0.1833
108549,0,M,-9789,365243,155273.55,658064.8,39066.08,Higher education,Married,House / apartment,Pensioner,0.5141,0.5306,0.6287,2,0.1405,2,0.4881,0.13,2.21,4.2380997922698365,0.2515952008568105,16.844915077223003,1,,26.81917808219178,0.0,0,16,3050.23,0.419,0.6654,0.1383,0.0218
108550,0,M,-14051,-5915,401454.34,1968476.15,90038.33,Secondary,Married,House / apartment,Commercial associate,0.5642,0.2458,0.5931,0,0.0442,0,0.6457,0.1718,2.76,4.903362484510692,0.2242803751978369,21.862646164139203,0,16.205479452054796,38.49589041095891,0.4209664792541456,1,38,14504.36,0.8977,0.9011,0.1808,0.8222
108551,0,F,-11419,365243,165011.68,815164.39,62531.88,Secondary,Widow,House / apartment,Working,0.4489,0.3331,0.5814,4,0.2283,1,0.7263,0.1737,0.64,4.940040547432764,0.3789542655404757,13.03598084688962,1,,31.284931506849315,0.0,0,24,2323.32,0.8479,0.3837,0.1077,0.0
108552,0,F,-24699,-14315,168619.36,834106.8,73552.57,Secondary,Separated,House / apartment,Commercial associate,0.3877,0.5199,0.6556,2,0.0771,3,0.7425,0.1144,0.14,4.946684651157495,0.4362047750626026,11.34028083587018,0,39.21917808219178,67.66849315068494,0.579578120571683,0,29,4852.3,0.847,0.6343,0.1184,0.7544
108553,0,M,-8732,-11355,124489.92,188337.86,12125.45,Incomplete higher,Married,Rented apartment,Working,0.4204,0.2347,0.3531,2,0.0176,3,0.8758,0.1776,3.79,1.512876383887145,0.097401058655994,15.532442919644218,0,31.10958904109589,23.92328767123288,1.300389372423271,0,14,3408.42,0.756,0.7296,0.1477,0.6677
108554,0,F,-16760,-12095,247311.84,1151119.12,40788.94,Secondary,Single / not married,With parents,Working,0.4954,0.647,0.3098,2,0.4048,2,0.5871,0.1364,1.2,4.654524910736178,0.1649291841425788,28.221354121975224,0,33.136986301369866,45.917808219178085,0.7216587112171838,0,40,5924.26,0.7112,0.8622,0.1491,0.6727
108555,0,F,-17253,-13473,310760.45,1385564.19,109043.49,Secondary,Single / not married,Municipal apartment,Commercial associate,0.2316,0.6169,0.3827,2,0.0504,2,0.9658,0.0905,0.65,4.458624609405733,0.3508924317750215,12.70652828518236,0,36.91232876712328,47.26849315068493,0.7809076682316118,0,39,9981.04,0.8135,0.7938,0.2523,0.6678
108556,0,F,-8360,-10225,83345.41,275504.08,18990.06,Secondary,Married,Municipal apartment,Working,0.2967,0.5452,0.5367,2,0.054,2,0.9778,0.0343,0.35,3.305569916807656,0.2278477003112708,14.507804609358791,0,28.013698630136982,22.90410958904109,1.223086124401914,0,7,2435.02,0.8231,0.7559,0.0732,0.8535
108557,0,F,-15181,-14504,121315.78,727142.96,28790.07,Secondary,Married,House / apartment,Commercial associate,0.3703,0.3083,0.6468,2,0.0513,4,0.7825,0.0986,1.3,5.993803609060585,0.2373151291612682,25.25672775370119,0,39.73698630136986,41.59178082191781,0.9554047822936564,0,12,3107.85,0.9327,0.4955,0.0518,0.812
108558,0,M,-24139,-7528,243602.53,857441.92,34691.51,Secondary,Widow,House / apartment,State servant,0.3183,0.515,0.2935,5,0.0666,4,0.7573,0.2036,2.14,3.5198399622532657,0.1424103025530974,24.71618906181945,0,20.624657534246577,66.13424657534246,0.3118604747504039,0,27,9318.6,0.5198,0.7316,0.1969,0.6827
108559,0,F,-9259,-8181,137138.72,249091.21,14925.49,Higher education,Married,House / apartment,Working,0.4267,0.4443,0.5588,2,0.1961,0,0.7638,0.1861,3.65,1.8163448659867905,0.1088349811052633,16.688980395283505,0,22.413698630136988,25.367123287671237,0.883572740036721,0,23,1263.59,0.9706,0.6468,0.1365,0.6814
108560,0,F,-9867,365243,112267.31,198535.84,7678.51,Higher education,Single / not married,Municipal apartment,Working,0.4992,0.6252,0.146,3,0.1722,2,0.8242,0.2036,2.1,1.768420745094899,0.0683948871670658,25.856037173878786,1,,27.03287671232877,0.0,0,13,6637.85,0.3192,0.8795,0.1152,0.1032
108561,0,F,-10255,-7420,256593.44,876773.4,35863.33,Secondary,Married,House / apartment,Commercial associate,0.4557,0.7785,0.2662,1,0.2169,1,0.8289,0.0089,0.17,3.4169751183038817,0.1397671351223944,24.447629375186292,0,20.328767123287676,28.095890410958905,0.7235494880546075,0,30,10097.62,0.6419,0.7517,0.2371,0.7067
108562,0,M,-8278,365243,270195.02,1154219.71,80926.08,Higher education,Single / not married,House / apartment,Pensioner,0.4957,0.4768,0.4841,2,0.189,1,0.8623,0.2049,3.8,4.271802307829359,0.2995098873398925,14.26264203085087,1,,22.67945205479452,0.0,0,33,13265.81,0.3282,0.6415,0.1582,0.2493
108563,0,F,-23127,-4828,115001.09,689522.31,31843.49,Secondary,Married,House / apartment,Commercial associate,0.4759,0.4612,0.5886,3,0.0584,2,0.572,0.083,0.72,5.9957893442575205,0.2768972885387434,21.653477995031324,0,13.227397260273971,63.36164383561644,0.208760323431487,0,19,1997.66,0.7437,0.8543,0.0812,0.675
108564,0,F,-8112,-11601,165512.43,572673.62,41653.65,Higher education,Married,House / apartment,Self-employed,0.5914,0.4682,0.4256,3,0.1385,0,0.7597,0.0657,0.17,3.4600036988158536,0.2516647843306995,13.748461899497402,0,31.78356164383561,22.22465753424657,1.430103550295858,0,12,4202.7,0.714,0.9268,0.1263,0.6228
108565,0,M,-12326,-4796,75761.0,309126.32,15880.16,Higher education,Married,House / apartment,Commercial associate,0.7065,0.6146,0.6934,3,0.4064,3,0.7881,0.1972,4.46,4.080282995208616,0.2096086376895764,19.46619681413789,0,13.13972602739726,33.76986301369863,0.3890962193736816,0,4,2119.68,0.6473,0.667,0.0294,0.6921
108566,0,M,-22078,-13260,89992.85,476448.35,26833.57,Secondary,Single / not married,House / apartment,Working,0.6677,0.2348,0.5385,2,0.0065,0,0.7539,0.2464,3.47,5.294291157575295,0.2981744660825832,17.755682527520563,0,36.32876712328767,60.48767123287672,0.6005978802427756,0,7,1916.98,0.6347,0.6169,0.1237,0.549
108567,0,F,-25100,365243,157674.94,740103.65,40037.64,Higher education,Married,House / apartment,State servant,0.8492,0.5848,0.7662,2,0.2767,2,0.7693,0.0711,1.11,4.693857184914736,0.2539251957222879,18.485196679924197,1,,68.76712328767124,0.0,0,14,4187.62,0.1403,0.9328,0.1318,0.0
108568,1,F,-10036,-14586,149832.57,839022.56,28938.96,Secondary,Married,House / apartment,Commercial associate,0.4884,0.2932,0.59,2,0.0232,4,0.7143,0.2952,4.13,5.599734156598929,0.1931419850837504,28.992837337623747,0,39.96164383561644,27.495890410958904,1.4533678756476682,0,22,4115.61,0.7218,0.8167,0.0851,0.9772
108569,0,F,-13741,-9421,86527.55,378755.08,14891.53,Higher education,Married,House / apartment,State servant,0.7242,0.5383,0.5201,2,0.0292,1,0.4083,0.104,0.02,4.377277294919364,0.172101602322035,25.434262295412225,0,25.81095890410959,37.64657534246575,0.685612400844189,0,9,1324.89,0.6567,0.724,0.0,0.7031
108570,1,F,-10501,-8742,99331.13,568239.52,26298.64,Secondary,Single / not married,House / apartment,Commercial associate,0.6784,0.4392,0.4158,3,0.0433,1,0.5361,0.3574,2.79,5.720658971663768,0.2647572820323296,21.607182728840733,0,23.95068493150685,28.76986301369863,0.8324921436053709,0,9,3307.02,0.8719,0.6159,0.0971,0.7505
108571,0,F,-10741,-4887,81979.59,359487.97,39353.38,Secondary,Married,Municipal apartment,Self-employed,0.2755,0.4474,0.7258,1,0.2634,2,0.9397,0.2367,4.68,4.385091094014986,0.48003875110866,9.134868974405755,0,13.389041095890413,29.42739726027397,0.4549855693138441,0,5,2640.98,0.4872,0.821,0.1709,0.5359
108572,0,F,-24185,-9955,189147.6,392708.76,36327.71,Incomplete higher,Single / not married,House / apartment,Working,0.4575,0.4225,0.5206,3,0.3388,3,0.6062,0.1883,1.92,2.076202711533216,0.1920601160152177,10.81017107877155,0,27.273972602739725,66.26027397260275,0.4116187719660946,0,27,3570.72,0.6577,0.6837,0.1541,0.7323
